Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp
4729.0,1,4744058.9268202,4694631.76313871,4824118.05688506,4786315.83308491,4649811.77777757,4760814.57245141,4692245.26336201,4775386.13180079,1686223225.542285
4730.0,1,4744103.93445046,4694692.94039059,4824135.31409454,4786319.10547518,4649802.94946282,4760796.54362774,4692229.01994013,4775413.66681563,1686223225.54231
4731.0,1,4744464.42658976,4695021.98636343,4824466.31489516,4786646.22275073,4650160.86731198,4761188.4489746,4692681.47671496,4775801.4172869,1686223225.542356
4732.0,1,4744186.90009108,4694742.75441365,4824186.48167951,4786377.78710306,4649910.71920856,4760927.02772024,4692440.12575093,4775521.32038925,1686223225.542377
4733.0,1,4744095.51265309,4694683.29391139,4824111.3667115,4786326.88944792,4649818.31023431,4760809.07216086,4692252.54100774,4775394.16462031,1686223225.542398
4734.0,1,4743133.38057706,4693734.89399829,4823142.21281713,4785354.61374944,4648827.7337173,4759818.32719802,4691246.67325418,4774391.22937138,1686223225.54242
4735.0,1,4744171.32586327,4694761.87384852,4824201.12786,4786404.93126018,4649880.61051358,4760869.21894335,4692305.80057213,4775443.61568768,1686223225.542441
4736.0,1,4744405.69299621,4695010.21654893,4824455.55117443,4786661.02748029,4650138.12762619,4761114.92892916,4692531.23243337,4775722.61889288,1686223225.542464
4737.0,1,4744262.74345152,4694877.31897181,4824333.74518539,4786535.17906504,4650018.95415256,4760990.4087125,4692390.15639724,4775579.17307719,1686223225.542487
4738.0,1,4744057.7962762,4694700.65529241,4824148.46523006,4786324.67374986,4649789.93800531,4760747.1904655,4692138.66611674,4775361.63073965,1686223225.542512
4739.0,1,4744178.93187477,4694781.65825778,4824243.23858392,4786445.03998956,4649909.89055489,4760847.90806782,4692270.56814435,4775474.93405418,1686223225.542537
4740.0,1,4743939.20710918,4694544.70623233,4824017.16815501,4786216.80109125,4649673.89780761,4760591.08302436,4692000.00687247,4775226.44465955,1686223225.542564
4741.0,1,4744177.77917611,4694782.941411,4824245.90655286,4786448.01960986,4649894.98394113,4760793.48497743,4692181.37851072,4775440.64744595,1686223225.542592
4742.0,1,4744145.18525341,4694735.28882245,4824187.50165196,4786418.96367011,4649888.80390117,4760812.9504924,4692248.13656869,4775445.09641743,1686223225.542621
4743.0,1,4744171.41103721,4694778.680342,4824216.72656813,4786430.76632366,4649921.70031363,4760859.14256625,4692319.11427964,4775476.77356939,1686223225.542651
4744.0,1,4744592.82770396,4695217.3835221,4824643.77168524,4786833.15962754,4650322.63636513,4761260.58119258,4692696.06748697,4775887.85486342,1686223225.542683
4745.0,1,4744195.192064,4694816.19280396,4824233.25503829,4786406.73982119,4649882.8391016,4760814.99597277,4692212.49395132,4775441.0934456,1686223225.542717
4746.0,1,4743896.46926702,4694477.44631273,4823902.69496362,4786104.60675293,4649611.53508506,4760552.93453341,4691973.49972021,4775147.88573135,1686223225.542751
4747.0,1,4744019.26095223,4694622.49765925,4824031.54399031,4786218.39768364,4649720.9447496,4760664.66758735,4692041.07999103,4775264.8670196,1686223225.542784
4748.0,1,4744088.44156135,4694700.96948978,4824098.17902112,4786289.13967104,4649787.05710428,4760721.25674183,4692088.20329724,4775345.57658383,1686223225.542819
4749.0,1,4744266.79130562,4694886.50755236,4824325.11183129,4786510.36778745,4649990.82539566,4760914.6157345,4692310.15860842,4775560.78155807,1686223225.542857
4750.0,1,4744184.79865635,4694768.45950904,4824244.36628044,4786461.64259604,4649964.26454039,4760901.54045022,4692354.94020132,4775537.69494392,1686223225.542893
4751.0,1,4744145.752535,4694742.29403212,4824206.47235984,4786418.97403827,4649918.23847298,4760845.00165344,4692314.14785978,4775494.18300191,1686223225.589412
4752.0,1,4743933.33080995,4694541.80902067,4824012.2957361,4786225.54443148,4649713.91327145,4760613.44048447,4692054.05064349,4775263.27699343,1686223225.589441
4753.0,1,4744122.73672103,4694740.52516814,4824196.82400174,4786376.32689388,4649871.76175987,4760765.67227827,4692158.34228674,4775424.09824692,1686223225.58946
4754.0,1,4744470.63159329,4695061.40035912,4824512.26369613,4786710.91613338,4650236.43707893,4761156.38742718,4692618.12314039,4775804.16523947,1686223225.589481
4755.0,1,4743971.41061976,4694598.6737349,4824032.69919899,4786194.55818392,4649691.7262485,4760601.02730816,4691996.34005751,4775254.8693422,1686223225.589502
4756.0,1,4743982.69531347,4694598.91277612,4824057.72218007,4786229.60836651,4649726.6313753,4760644.75736407,4692046.38500652,4775276.54835605,1686223225.589525
4757.0,1,4744089.62206625,4694702.21035645,4824160.35431617,4786328.87700908,4649813.66467384,4760727.44032751,4692108.97795578,4775365.02462052,1686223225.589549
4758.0,1,4744088.04011763,4694674.4996758,4824130.5552521,4786323.31202649,4649817.6359524,4760718.52978996,4692105.53402764,4775355.04680023,1686223225.590449
4759.0,1,4744240.78961555,4694849.19514417,4824285.33887259,4786471.13054011,4649964.98232341,4760870.59025973,4692239.51748942,4775500.07587813,1686223225.590478
4760.0,1,4744176.56074788,4694770.91956219,4824245.68077735,4786450.65703641,4649952.87415848,4760858.64031928,4692252.96981371,4775474.53500966,1686223225.59052
4761.0,1,4744147.50774104,4694746.99458139,4824252.71522923,4786459.27163116,4649952.82404267,4760849.14291227,4692220.97074124,4775451.65102784,1686223225.590547
4762.0,1,4744198.02769052,4694791.06820178,4824269.46266732,4786469.71593045,4649957.78471638,4760858.42572986,4692262.55252146,4775487.03847167,1686223225.590573
4763.0,1,4744189.87129978,4694764.34926124,4824248.82189358,4786446.69960956,4649941.79125397,4760846.04346916,4692256.35019177,4775485.52784651,1686223225.5906
4764.0,1,4744104.86263086,4694691.5540757,4824161.75815484,4786357.5964945,4649839.76393147,4760735.51830742,4692116.4511826,4775390.62572643,1686223225.590629
4765.0,1,4744287.54310093,4694875.34560217,4824352.84704122,4786560.67503416,4650069.62234287,4760972.41607236,4692382.8764418,4775610.83468828,1686223225.590662
4766.0,1,4743871.06240787,4694503.37946352,4823980.84326027,4786171.53226419,4649670.17279243,4760567.51374357,4691911.74718715,4775188.59596062,1686223225.590697
4767.0,1,4744330.44932669,4694963.26336269,4824431.4497867,4786643.65143928,4650154.16081906,4761087.05053997,4692488.77035448,4775691.02061183,1686223225.59073
4768.0,1,4744037.27529258,4694686.49273674,4824157.51393011,4786368.0671479,4649878.25139994,4760813.94338009,4692227.74555435,4775404.14643509,1686223225.593412
4769.0,1,4744059.07077747,4694682.81817794,4824151.52072699,4786353.01300805,4649847.42895368,4760753.42942675,4692129.0309089,4775359.88918808,1686223225.593489
4770.0,1,4743933.58215564,4694551.29220477,4823993.5109703,4786183.44740639,4649661.4465139,4760549.37406512,4691868.00576559,4775172.54006019,1686223225.593528
4771.0,1,4744075.75325503,4694693.13405189,4824110.37789527,4786288.30873711,4649731.51759848,4760606.2558929,4691911.13998485,4775273.08660585,1686223225.593566
4772.0,1,4744020.36224662,4694628.90035661,4824016.657722,4786200.86413575,4649663.56142479,4760531.78882605,4691814.78880365,4775208.1017435,1686223225.59361
4773.0,1,4744213.00869358,4694822.14621448,4824221.4164972,4786376.14943953,4649851.59054033,4760738.33850101,4692031.27555998,4775410.31280878,1686223225.59365
4774.0,1,4744272.69138706,4694868.69047519,4824300.55813521,4786499.31967397,4649993.27749987,4760906.71603372,4692250.70707794,4775538.84340134,1686223225.593693
4775.0,1,4744058.2247187,4694680.34799741,4824095.85954098,4786296.72664712,4649777.05054417,4760697.26368826,4692035.7922362,4775320.62138744,1686223225.636295
4776.0,1,4744007.44595025,4694641.11757765,4824021.18005609,4786187.48823238,4649662.51954966,4760573.30727157,4691877.01409628,4775211.19876541,1686223225.636321
4777.0,1,4744225.18722934,4694838.33353835,4824246.37365483,4786396.00464971,4649859.86936982,4760752.85162661,4692044.48420587,4775408.94648577,1686223225.63634
4778.0,1,4744234.45261582,4694821.56939524,4824251.7384535,4786416.35169024,4649904.08541302,4760793.40687052,4692109.31913716,4775439.80244565,1686223225.63636
4779.0,1,4744253.07189031,4694858.07720172,4824295.99899438,4786448.97883068,4649930.4063485,4760823.60224749,4692134.22082457,4775479.83227098,1686223225.63638
4780.0,1,4744255.95569594,4694856.38998888,4824265.42916376,4786435.10249253,4649912.35436603,4760809.64557697,4692164.78987145,4775482.2681173,1686223225.636401
4781.0,1,4744151.29174135,4694782.16744582,4824175.56546113,4786316.20988331,4649783.6691871,4760660.8133462,4691964.2484383,4775344.28657908,1686223225.636423
4782.0,1,4744173.29024647,4694803.9224637,4824225.78565937,4786385.1325726,4649849.48377138,4760708.4278658,4692008.6994544,4775384.34311132,1686223225.636446
4783.0,1,4744247.71772999,4694862.7058069,4824299.2651858,4786505.62557247,4649972.20878959,4760832.80501991,4692162.45325099,4775486.55009232,1686223225.636469
4784.0,1,4744039.02933995,4694656.65549927,4824111.58188346,4786309.7449715,4649792.89625287,4760651.08975551,4691952.35676458,4775281.13935281,1686223225.636493
4785.0,1,4744181.3335495,4694816.86209338,4824287.2956139,4786471.13981396,4649953.69032218,4760819.009927,4692097.49619536,4775423.33419133,1686223225.636521
4786.0,1,4744087.05301683,4694707.91010551,4824178.88335006,4786374.38101877,4649853.78211396,4760731.58453157,4692003.49109139,4775312.46503133,1686223225.636547
4787.0,1,4744108.19157245,4694737.96360719,4824213.85305861,4786413.21267026,4649894.17332414,4760761.59914541,4692057.88355592,4775337.14748825,1686223225.636575
4788.0,1,4744022.68478977,4694682.28428705,4824130.39471763,4786316.76026231,4649777.43313314,4760645.90718613,4691925.89572544,4775231.27669579,1686223225.636604
4789.0,1,4744102.01927758,4694758.67381835,4824176.54075912,4786339.32943788,4649794.81956215,4760660.45871059,4691933.74705003,4775285.14307394,1686223225.636635
4790.0,1,4744054.19727588,4694714.95155488,4824131.72850219,4786293.8212583,4649756.10323297,4760621.76801356,4691907.80421603,4775266.05477579,1686223225.636666
4791.0,1,4744062.71051435,4694727.73947781,4824150.36836486,4786312.53350903,4649774.77483986,4760620.11261357,4691892.80597459,4775284.79421088,1686223225.636699
4792.0,1,4743993.80655708,4694640.74112284,4824065.69927828,4786242.12689395,4649704.57245614,4760544.79213185,4691806.50949574,4775218.72046806,1686223225.636734
4793.0,1,4744044.27656999,4694699.28251402,4824107.30432637,4786265.67002751,4649712.24253866,4760547.1462843,4691780.61721763,4775241.44777685,1686223225.636803
4794.0,1,4744133.79557419,4694762.15675346,4824171.98987412,4786350.04020454,4649799.44293555,4760648.96170176,4691903.76552559,4775342.81152967,1686223225.636838
4795.0,1,4744180.50921986,4694814.4591598,4824209.9104679,4786363.6242506,4649804.10285678,4760644.37751294,4691877.05030356,4775372.21609607,1686223225.636873
4796.0,1,4744326.90632418,4694924.74747191,4824343.29470036,4786549.60429514,4650013.93758322,4760873.60262491,4692186.71433884,4775586.03730768,1686223225.636914
4797.0,1,4744141.77216387,4694776.0406761,4824180.35988767,4786367.66836721,4649823.13186456,4760688.70206346,4691969.00595935,4775396.04674761,1686223225.636955
4798.0,1,4744076.97468081,4694704.09495776,4824110.35470929,4786289.98741172,4649732.71598879,4760575.43885084,4691807.49882224,4775297.59083171,1686223225.636999
4799.0,1,4744270.51668308,4694872.40526743,4824320.0861218,4786511.66409591,4649954.29571275,4760783.8489272,4692036.27893938,4775500.39322816,1686223225.684513
4800.0,1,4744138.94961784,4694746.31100486,4824208.85220451,4786415.86053201,4649872.04884356,4760686.815069,4691939.25964223,4775374.73073077,1686223225.684541
4801.0,1,4744259.37788855,4694876.27793471,4824338.41436227,4786529.69736596,4649988.72990821,4760786.63687414,4692033.36604931,4775481.08472538,1686223225.684563
4802.0,1,4744228.39115677,4694842.2566775,4824309.34365691,4786522.87846071,4650012.68113457,4760818.81291943,4692096.0691126,4775479.54043404,1686223225.684584
4803.0,1,4744047.23526398,4694690.10764328,4824116.51553979,4786291.73172404,4649766.17686032,4760549.68872264,4691767.14134996,4775232.19746894,1686223225.684608
4804.0,1,4741926.90308795,4692592.7856602,4822011.10060211,4784173.46876427,4647636.11064615,4758401.49480567,4689602.84498573,4773070.33075954,1686223225.684632
4805.0,1,4740250.24685427,4690947.52037199,4820382.5179795,4782480.05525521,4645867.33621959,4756585.29765799,4687639.02097118,4771206.45518553,1686223225.684656
4806.0,1,4747500.77130091,4698082.88603503,4827538.91191711,4789738.65018381,4653219.58023616,4763992.40857079,4695198.19097794,4778712.83457134,1686223225.684681
4807.0,1,4744282.84013228,4694912.46157778,4824346.83512239,4786491.60986746,4649936.62924833,4760695.61617273,4691822.8273926,4775429.00661686,1686223225.684707
4808.0,1,4745291.40712884,4695893.30845293,4825330.8949311,4787517.88266486,4650989.65944375,4761753.43083832,4692940.93893746,4776500.81416386,1686223225.684734
4809.0,1,4744040.31467956,4694692.92074149,4824110.6620471,4786279.17848333,4649745.5178842,4760498.5498255,4691658.64947999,4775225.30477992,1686223225.684762
4810.0,1,4744465.30382993,4695105.76262484,4824536.70755367,4786715.78245576,4650199.50553901,4760945.74991393,4692081.12496342,4775652.8078061,1686223225.684809
4811.0,1,4744097.69556292,4694734.76820849,4824154.77228506,4786332.43134083,4649811.15866727,4760575.62295547,4691770.66607313,4775278.00555619,1686223225.684839
4812.0,1,4743069.60624628,4693733.14068308,4823130.30579149,4785274.7043569,4648722.70522251,4759479.85006751,4690648.42102612,4774201.7182835,1686223225.68487
4813.0,1,4743793.46038011,4694430.52175615,4823848.85216252,4786004.18598679,4649441.92403741,4760192.91140066,4691392.32872825,4774911.52114896,1686223225.684911
4814.0,1,4746295.61275249,4696916.85651973,4826345.04863383,4788538.78119367,4652009.3597479,4762784.93240908,4694026.93506913,4777525.94358752,1686223225.684944
4815.0,1,4746284.18584129,4696903.92817636,4826312.93463549,4788528.69040369,4652033.41911867,4762822.44272203,4694113.18138486,4777576.19365965,1686223225.684977
4816.0,1,4742281.11624521,4692968.08981512,4822330.04847447,4784458.28670892,4647910.62015618,4758679.66137143,4689846.08705021,4773408.90249397,1686223225.68501
4817.0,1,4743606.55596469,4694247.37218736,4823642.83759093,4785786.97755895,4649246.43446496,4759991.28710282,4691141.17338267,4774711.30630788,1686223225.685044
4818.0,1,4744074.34595003,4694699.21902368,4824104.25672394,4786277.72957515,4649760.22956446,4760521.70249899,4691733.46451955,4775238.9021854,1686223225.68508
4819.0,1,4743882.24525236,4694543.26038918,4823959.62295025,4786104.94614059,4649558.1727369,4760299.18426695,4691486.14236605,4775030.4233826,1686223225.685118
4820.0,1,4744132.35096525,4694792.46117075,4824204.10771285,4786365.87692192,4649824.24937275,4760568.96280204,4691794.19254665,4775314.12736551,1686223225.685156
4821.0,1,4743885.62910598,4694581.06204809,4824000.60379104,4786127.9893583,4649559.73080391,4760284.44204636,4691449.83160622,4775032.57302794,1686223225.685195
4822.0,1,4745029.60994012,4695670.98561928,4825119.85719854,4787303.73476551,4650768.27723664,4761503.48782247,4692734.45384932,4776239.65395916,1686223225.685236
4823.0,1,4743954.37504853,4694607.19631289,4824034.01595589,4786225.24154296,4649678.14040953,4760408.48106183,4691598.95385555,4775132.78005463,1686223225.73087
4824.0,1,4744294.20820619,4694938.37814227,4824330.46704892,4786499.96222851,4649946.25105205,4760672.56499431,4691800.64822907,4775413.36449213,1686223225.730892
4825.0,1,4744873.41389891,4695514.72441786,4824927.00213895,4787069.28234588,4650523.81905337,4761264.37030122,4692403.60875777,4776029.68200156,1686223225.730907
4826.0,1,4743504.17727018,4694143.3205278,4823584.43390778,4785739.85700947,4649195.94107748,4759933.51464193,4691060.83679874,4774652.40796087,1686223225.730924
4827.0,1,4744167.39675211,4694799.4970937,4824239.79424634,4786429.32678807,4649903.79851028,4760657.32752763,4691819.026811,4775353.30496963,1686223225.730941
4828.0,1,4744009.02924719,4694657.51585722,4824092.25743548,4786272.68283436,4649747.57876725,4760502.04017191,4691661.63060209,4775193.65172224,1686223225.730959
4829.0,1,4744134.77808037,4694771.86621387,4824203.38041492,4786377.72569951,4649840.66232928,4760588.27880768,4691730.98628397,4775294.16838894,1686223225.730976
4830.0,1,4744278.13657346,4694919.10188217,4824360.83284373,4786553.31705617,4650020.40536816,4760754.4667553,4691918.48223163,4775469.42419336,1686223225.730995
